,id,created_at,text,company
0,1474695279416946691,2021-12-25 10:55:27+00:00,b'@FernBrady @HSBC_UK I do not wish to alarm you but this might impact your credit rating.',HSBC
1,1474397455471026180,2021-12-24 15:12:01+00:00,b'@FernBrady @HSBC_UK Oh my gosh! Is this going to have the same negative impact on your credit score?!',HSBC
2,1474051962127663115,2021-12-23 16:19:08+00:00,b'@HSBC_UK Not what I was asking you do to. Asking you to seriously think about the impact of sending such menacing text messages so close to Christmas.',HSBC
3,1474418689516748801,2021-12-24 16:36:23+00:00,"b'@HSBC_UK @nationaltrust Planting a few trees vs. channeling $3.8 trillion into coal, oil and gas since 2015, rapidly accelerating the climate crisis. Please get your priorities straight. #greenwashing'",HSBC
4,1474106671358164995,2021-12-23 19:56:32+00:00,b'@HSBC_UK @nationaltrust Aren\xe2\x80\x99t you the 2nd highest investor in #fossilfuel extraction in Europe?\nI seriously doubt those trees are going to offset the amount you\xe2\x80\x99re investing are they?\nHow about divesting? \nThat would do more good than some #greenwashing about tree planting.\n#ActNow #tellthetruth',HSBC
5,1474078337513541634,2021-12-23 18:03:57+00:00,"b""@HSBC_UK Perhaps it's time to stop investing in oil and gas @HSBC_UK?\n\nhttps://t.co/PLrKlPAP3V""",HSBC
6,1474071952658681861,2021-12-23 17:38:35+00:00,b'@HSBC_UK @nationaltrust Stop investing in fossil fuels then! #greenwashing',HSBC
7,1473590868984705025,2021-12-22 09:46:55+00:00,b'Almost \xc2\xa3400 fraudulently taken from my @HSBC_UK account the week before Xmas. I\xe2\x80\x99ve been advised that \xe2\x80\x9cin the current climate it can take up to 90 days to review the case and a further 60 to resolve it\xe2\x80\x9d \nSome customer service that.',HSBC
8,1473408371415863296,2021-12-21 21:41:45+00:00,b'RT @ScurvyPete13: @HSBC_UK @nationaltrust How about stop investing in #FossilFuel \nThat would be much better than boasting about the compar\xe2\x80\xa6',HSBC
9,1473353587644370957,2021-12-21 18:04:03+00:00,"b'@HSBC_UK Wow, coal use (in terms of TWh) has increased by nearly 30% in the last ~ 20 years so how much will it increase by in the next ~ 20 years \xf0\x9f\xa4\x94 \xf0\x9f\x98\x8c @ajlabs #green #ClimateCrisis #renewableenergy #greed https://t.co/xvNta7Adis'",HSBC
10,1473348389383323659,2021-12-21 17:43:24+00:00,"b'RT @EnergySysCat: 13 innovators have been selected for the 1st cohort of our new Climate Innovation Platform (CIP), focused on driving #ene\xe2\x80\xa6'",HSBC
11,1473346289215721475,2021-12-21 17:35:03+00:00,"b'13 innovators have been selected for the 1st cohort of our new Climate Innovation Platform (CIP), focused on driving #energy technology #innovation \xf0\x9f\x92\xa1\n\nCIP is supported by @HSBC_UK and in partnership with @unibirmingham.\n\nLearn more about the #SMEs here: https://t.co/NsartrG54w https://t.co/NypME8kizf'",HSBC
12,1473062592813936647,2021-12-20 22:47:44+00:00,"b'RT @hedgemustard: @HSBC_UK @nationaltrust Greenwash captures customers, even though HSBC = climate breakdown https://t.co/32UNp8lajg'",HSBC
13,1473003809890787333,2021-12-20 18:54:10+00:00,"b'@RhonddaBryant As it was months ago there is no excuse Sent them to @premnsikka too No reply from him either but he said he got 100,000 replies from elderly so fair enough He is deluged w proof of criminal actions @HSBC_UK rape mothers &amp; sons for fraud Cut off water &amp; heating'",HSBC
14,1475225863004164096,2021-12-26 22:03:48+00:00,"b'RT @HSBC: The way we look at business, investment and philanthropic activities is changing \xe2\x80\x93 and, along with it, how we talk about impact.'",HSBC
15,1475148493023252480,2021-12-26 16:56:22+00:00,"b'RT @HSBC: The way we look at business, investment and philanthropic activities is changing \xe2\x80\x93 and, along with it, how we talk about impact.'",HSBC
16,1475059933880147969,2021-12-26 11:04:28+00:00,"b'RT @HSBC: The way we look at business, investment and philanthropic activities is changing \xe2\x80\x93 and, along with it, how we talk about impact.'",HSBC
17,1475017931268444161,2021-12-26 08:17:33+00:00,"b'RT @HSBC: The way we look at business, investment and philanthropic activities is changing \xe2\x80\x93 and, along with it, how we talk about impact.'",HSBC
18,1474851391491477515,2021-12-25 21:15:47+00:00,"b'RT @HSBC: The way we look at business, investment and philanthropic activities is changing \xe2\x80\x93 and, along with it, how we talk about impact.'",HSBC
19,1474793192927424513,2021-12-25 17:24:32+00:00,"b'RT @HSBC: The way we look at business, investment and philanthropic activities is changing \xe2\x80\x93 and, along with it, how we talk about impact.'",HSBC
20,1474791146379522051,2021-12-25 17:16:24+00:00,"b'RT @HSBC: The way we look at business, investment and philanthropic activities is changing \xe2\x80\x93 and, along with it, how we talk about impact.'",HSBC
21,1474719644745228288,2021-12-25 12:32:16+00:00,"b'RT @HSBC: The way we look at business, investment and philanthropic activities is changing \xe2\x80\x93 and, along with it, how we talk about impact.'",HSBC
22,1474662891060363266,2021-12-25 08:46:45+00:00,"b'RT @HSBC: The way we look at business, investment and philanthropic activities is changing \xe2\x80\x93 and, along with it, how we talk about impact.'",HSBC
23,1474398965865005061,2021-12-24 15:18:01+00:00,"b'RT @HSBC: The way we look at business, investment and philanthropic activities is changing \xe2\x80\x93 and, along with it, how we talk about impact.'",HSBC
24,1474353831043813380,2021-12-24 12:18:40+00:00,"b'RT @HSBC: The way we look at business, investment and philanthropic activities is changing \xe2\x80\x93 and, along with it, how we talk about impact.'",HSBC
25,1474331852903448583,2021-12-24 10:51:20+00:00,"b'RT @HSBC: The way we look at business, investment and philanthropic activities is changing \xe2\x80\x93 and, along with it, how we talk about impact.'",HSBC
26,1473981807330828292,2021-12-23 11:40:22+00:00,b'@dopayHQ @FutureSalient @KPMG @HSBC @LloydsofLondon Christmas Sale is Live at Code Brew Labs\nStart Your Entrepreneurial Journey With Santa\xe2\x80\x99s End-to-End Growth Ecosystem and\nHead-start Your Online Business With A Complete Success Suite: https://t.co/0ttQxkXKZR\n\n#dubai #uae #ChristmasSale #Christmasgifts',HSBC
27,1473846120820453376,2021-12-23 02:41:12+00:00,"b'RT @HSBC: The way we look at business, investment and philanthropic activities is changing \xe2\x80\x93 and, along with it, how we talk about impact.'",HSBC
28,1473702977848365064,2021-12-22 17:12:24+00:00,"b'RT @HSBC: The way we look at business, investment and philanthropic activities is changing \xe2\x80\x93 and, along with it, how we talk about impact.'",HSBC
29,1473592555673636876,2021-12-22 09:53:37+00:00,"b'RT @HSBC: The way we look at business, investment and philanthropic activities is changing \xe2\x80\x93 and, along with it, how we talk about impact.'",HSBC
30,1473335262335823875,2021-12-21 16:51:14+00:00,"b'RT @HSBC: The way we look at business, investment and philanthropic activities is changing \xe2\x80\x93 and, along with it, how we talk about impact.'",HSBC
31,1473295814713769992,2021-12-21 14:14:29+00:00,"b'RT @HSBC: The way we look at business, investment and philanthropic activities is changing \xe2\x80\x93 and, along with it, how we talk about impact.'",HSBC
32,1473016720667422733,2021-12-20 19:45:28+00:00,b'We are so proud to be winners of the diversity and inclusion award for our work with @HSBC. This award acknowledges our commitment and demonstrates the clear impact against a progressive D&amp;I agenda. @TALiNT_Partners #Tiaras2021 #dei #talent https://t.co/WQXGIyDepU',HSBC
33,1472940472607850503,2021-12-20 14:42:29+00:00,"b'RT @HSBC: Our 12 year #reforestation initiative in #Mexico, in partnership with @ReforestamosMx, has planted over 800,000 trees across 862\xe2\x80\xa6'",HSBC
34,1472906061854220290,2021-12-20 12:25:45+00:00,b'RT @MITSloanSusty: See how one of the world\xe2\x80\x99s largest banking &amp; financial institutions @HSBC used #EnROADS (co-developed w/ @ClimateInterac\xe2\x80\xa6',HSBC
35,1474134988035538952,2021-12-23 21:49:03+00:00,"b""RT @HSBC: We've helped launch the UK's first Green Gilt, the largest sovereign green bond in history, to channel funds from investors into\xe2\x80\xa6""",HSBC
36,1474050491344732163,2021-12-23 16:13:18+00:00,"b""RT @HSBC: We've helped launch the UK's first Green Gilt, the largest sovereign green bond in history, to channel funds from investors into\xe2\x80\xa6""",HSBC
37,1474028060152262662,2021-12-23 14:44:10+00:00,"b""RT @HSBC: We've helped launch the UK's first Green Gilt, the largest sovereign green bond in history, to channel funds from investors into\xe2\x80\xa6""",HSBC
38,1474023878577975297,2021-12-23 14:27:33+00:00,"b""RT @HSBC: We've helped launch the UK's first Green Gilt, the largest sovereign green bond in history, to channel funds from investors into\xe2\x80\xa6""",HSBC
39,1474021415737339908,2021-12-23 14:17:46+00:00,"b""RT @HSBC: We've helped launch the UK's first Green Gilt, the largest sovereign green bond in history, to channel funds from investors into\xe2\x80\xa6""",HSBC
40,1474016091789836327,2021-12-23 13:56:36+00:00,b'RT @ImperialIdeas: #ZeroPollution futures need more than innovation - they need #GreenFinance too. Our experts at @ImperialBiz worked throu\xe2\x80\xa6',HSBC
41,1473972626074841091,2021-12-23 11:03:53+00:00,b'RT @HSBC: Technological innovation is essential to create sustainable spaces that serve people better \xe2\x80\x93 and smarter.',HSBC
42,1473962947374313474,2021-12-23 10:25:26+00:00,"b""RT @STEMLearning_IN: STEM Learning's Mini Science Centre exhibits are being used by Sri Sai Mohan High School, Mothi Nagar, Hyderabad with\xe2\x80\xa6""",HSBC
43,1473949493875806211,2021-12-23 09:31:58+00:00,"b""STEM Learning's Mini Science Centre exhibits are being used by Sri Sai Mohan High School, Mothi Nagar, Hyderabad with the support of @HSBC under their Corporate Social Responsibility in India (CSR). \n\n#CSRindia #CSReducation https://t.co/hgOwqrxMPX""",HSBC
44,1473925672544481282,2021-12-23 07:57:19+00:00,"b'A total of more than 3,000 trees and 5km of hedgerows are set to be planted across the Channel Islands and the Isle of Man as part of a partnership between HSBC and island conservation charities this year\n\nhttps://t.co/kljjl4jfKn\n@HSBC'",HSBC
45,1473918805713825792,2021-12-23 07:30:02+00:00,"b""RT @CNBCi: .@HSBC expects China's tech and 'green' investments to 'pick up the slack' for the property sector. https://t.co/gdnDZqD3xa""",HSBC
46,1473918798910550018,2021-12-23 07:30:00+00:00,"b"".@HSBC expects China's tech and 'green' investments to 'pick up the slack' for the property sector. https://t.co/gdnDZqD3xa""",HSBC
47,1473911531414953984,2021-12-23 07:01:07+00:00,"b""RT @HSBC: We've helped launch the UK's first Green Gilt, the largest sovereign green bond in history, to channel funds from investors into\xe2\x80\xa6""",HSBC
48,1473764033232838659,2021-12-22 21:15:01+00:00,"b""@HSBC Be smarter and use green tech to launch green bonds. The #iota DLT is green, feeless and scalable. Don't be the crypto grinch \xf0\x9f\x98\x89 https://t.co/QlKXDhF7SB""",HSBC
49,1473729827446599680,2021-12-22 18:59:06+00:00,"b""RT @HSBC: We've helped launch the UK's first Green Gilt, the largest sovereign green bond in history, to channel funds from investors into\xe2\x80\xa6""",HSBC
50,1473696735755182089,2021-12-22 16:47:36+00:00,"b'@HSBC What you going claim when the effect of the grand solar minimum kicks in and the world cools? That fake ""green energy "" works!'",HSBC
51,1473686985017786370,2021-12-22 16:08:51+00:00,"b""RT @HSBC: We've helped launch the UK's first Green Gilt, the largest sovereign green bond in history, to channel funds from investors into\xe2\x80\xa6""",HSBC
52,1473636398418829319,2021-12-22 12:47:50+00:00,b'RT @HSBC: Technological innovation is essential to create sustainable spaces that serve people better \xe2\x80\x93 and smarter.',HSBC
53,1473292076943089664,2021-12-21 13:59:38+00:00,b'RT @HSBC: Technological innovation is essential to create sustainable spaces that serve people better \xe2\x80\x93 and smarter.',HSBC
54,1473236616269422595,2021-12-21 10:19:15+00:00,b'RT @HSBC: Technological innovation is essential to create sustainable spaces that serve people better \xe2\x80\x93 and smarter.',HSBC
55,1473217929093300225,2021-12-21 09:05:00+00:00,b'#ZeroPollution futures need more than innovation - they need #GreenFinance too. Our experts at @ImperialBiz worked through @ConsultImperial with @HSBC to devise a #LowCarbon risk-reward investment assessment: https://t.co/47NrFdoPKq (Page 13)',HSBC
56,1472903418532540423,2021-12-20 12:15:14+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
57,1472886255772139520,2021-12-20 11:07:02+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
58,1472879898683314180,2021-12-20 10:41:47+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
59,1472870843675922432,2021-12-20 10:05:48+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
60,1472837517217267714,2021-12-20 07:53:22+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
61,1472811115566428161,2021-12-20 06:08:28+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
62,1472791810669879297,2021-12-20 04:51:45+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
63,1475270564126150658,2021-12-27 01:01:26+00:00,b'@XRebellionUK @HSBC @sciencemuseum https://t.co/jFkGbDuSNb',HSBC
64,1475238081338896384,2021-12-26 22:52:21+00:00,"b""RT @hk_watch: Our Policy Director @Johnny_HKWatch says @HSBC's role advising SenseTime - which is accused of complicity with grave human ri\xe2\x80\xa6""",HSBC
65,1475194295162490886,2021-12-26 19:58:22+00:00,b'RT @ft_content: How entrepreneur Tjin Lee combines business and social impact to build a better future\n\nPartner Content by @HSBC',HSBC
66,1474816030673358852,2021-12-25 18:55:17+00:00,b'RT @ft_content: Businesswoman and social impact entrepreneur Tjin Lee on finding the right balance to thrive\n\nPartner Content by @HSBC',HSBC
67,1474562990015868935,2021-12-25 02:09:47+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
68,1474341252363546624,2021-12-24 11:28:41+00:00,"b'RT @HSBC: Find out why leading businesses are looking to internationalisation, prioritising sustainability and supply chain investment to b\xe2\x80\xa6'",HSBC
69,1474143737794424836,2021-12-23 22:23:50+00:00,b'RT @ocean20182018: .@GregClarkCities of @HSBC says cities are at the heart of the fight against climate change. But they need help from gov\xe2\x80\xa6',HSBC
70,1474036623683866633,2021-12-23 15:18:12+00:00,b'RT @HSBC: Our infrastructure must adapt to the effects of climate change. Find out who is taking steps to make their infrastructure more re\xe2\x80\xa6',HSBC
71,1474033119749677063,2021-12-23 15:04:16+00:00,"b'@XRebellionUK @HSBC @sciencemuseum The cancer rate is gonna go through the roof down wind. Oil destroys everything it touches, politics, economies, air, water, &amp; land... literally everything oil touches turns to sh*t! \n\nExample: https://t.co/vB6jt3h09C'",HSBC
72,1474031405738835970,2021-12-23 14:57:27+00:00,b'RT @ft_content: Businesswoman and social impact entrepreneur Tjin Lee on finding the right balance to thrive\n\nPartner Content by @HSBC',HSBC
73,1474013350921072642,2021-12-23 13:45:43+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
74,1474006297746022402,2021-12-23 13:17:41+00:00,"b'@XRebellionUK @HSBC @sciencemuseum Hey, we are a new dating app with a special feature: news sharing ! By following us, you can help us to grow our community and you will have access to the beta version of our app!! More content is coming on our twitter account this week!! #climate #dating #tinder #bumble #news'",HSBC
75,1473935543335481344,2021-12-23 08:36:32+00:00,b'RT @ft_content: Businesswoman and social impact entrepreneur Tjin Lee on finding the right balance to thrive\n\nPartner Content by @HSBC',HSBC
76,1473922554863800323,2021-12-23 07:44:55+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
77,1473910177594155009,2021-12-23 06:55:44+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
78,1473908934519898115,2021-12-23 06:50:48+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
79,1473895745820319752,2021-12-23 05:58:24+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
80,1473883977819648003,2021-12-23 05:11:38+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
81,1473881173407383555,2021-12-23 05:00:29+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
82,1473871346564096002,2021-12-23 04:21:26+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
83,1473870268627972100,2021-12-23 04:17:09+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
84,1473846881172164611,2021-12-23 02:44:13+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
85,1473842471054417921,2021-12-23 02:26:42+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
86,1473840925566971904,2021-12-23 02:20:33+00:00,b'RT @ft_content: Businesswoman and social impact entrepreneur Tjin Lee on finding the right balance to thrive\n\nPartner Content by @HSBC',HSBC
87,1473819510637539331,2021-12-23 00:55:28+00:00,b'RT @AdvanceEsg: @HSBC said this would help phase out existing coal use in line with the science of climate change https://t.co/MkpdmVuMx3 #\xe2\x80\xa6',HSBC
88,1473742067260174349,2021-12-22 19:47:44+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
89,1473714899658412034,2021-12-22 17:59:47+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
90,1473714480852918282,2021-12-22 17:58:07+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
91,1473712424691900419,2021-12-22 17:49:56+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
92,1473687556508246021,2021-12-22 16:11:07+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
93,1473687015472435207,2021-12-22 16:08:58+00:00,b'RT @HSBC: We\xe2\x80\x99re financing Bangladesh Steel Re-Rolling Mills to enable steel recycling to better our high-rises.',HSBC
94,1473679724866060290,2021-12-22 15:40:00+00:00,b'RT @HSBC: Our infrastructure must adapt to the effects of climate change. Find out who is taking steps to make their infrastructure more re\xe2\x80\xa6',HSBC
95,1473678180418572295,2021-12-22 15:33:52+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
96,1473676159808421888,2021-12-22 15:25:50+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
97,1473666230187741187,2021-12-22 14:46:23+00:00,b'RT @HSBC: We\xe2\x80\x99re financing Bangladesh Steel Re-Rolling Mills to enable steel recycling to better our high-rises.',HSBC
98,1473665553847910401,2021-12-22 14:43:42+00:00,"b'RT @HSBC: Find out why leading businesses are looking to internationalisation, prioritising sustainability and supply chain investment to b\xe2\x80\xa6'",HSBC
99,1473661387410915328,2021-12-22 14:27:08+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
100,1473644301942865920,2021-12-22 13:19:15+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
101,1473642658077630470,2021-12-22 13:12:43+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
102,1473630399490236416,2021-12-22 12:24:00+00:00,b'RT @HSBC: We\xe2\x80\x99re financing Bangladesh Steel Re-Rolling Mills to enable steel recycling to better our high-rises.',HSBC
103,1473613320624160768,2021-12-22 11:16:08+00:00,b'@HSBC Climate change is a hoax.. If it was real the elites would have sold their islands by now.. They havent',HSBC
104,1473579510431813632,2021-12-22 09:01:47+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
105,1473565648072560640,2021-12-22 08:06:42+00:00,b'RT @HSBC: We\xe2\x80\x99re financing Bangladesh Steel Re-Rolling Mills to enable steel recycling to better our high-rises.',HSBC
106,1473562233409966083,2021-12-22 07:53:08+00:00,b'RT @ft_content: Businesswoman and social impact entrepreneur Tjin Lee on finding the right balance to thrive\n\nPartner Content by @HSBC',HSBC
107,1473546593055895555,2021-12-22 06:50:59+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
108,1473541532120756229,2021-12-22 06:30:52+00:00,b'RT @ft_content: Businesswoman and social impact entrepreneur Tjin Lee on finding the right balance to thrive\n\nPartner Content by @HSBC',HSBC
109,1473520989430448129,2021-12-22 05:09:15+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
110,1473515644071165955,2021-12-22 04:48:00+00:00,b'RT @HSBC: We\xe2\x80\x99re financing Bangladesh Steel Re-Rolling Mills to enable steel recycling to better our high-rises.',HSBC
111,1473505779244146691,2021-12-22 04:08:48+00:00,"b'RT @HSBC: Find out why leading businesses are looking to internationalisation, prioritising sustainability and supply chain investment to b\xe2\x80\xa6'",HSBC
112,1473489485555855360,2021-12-22 03:04:04+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
113,1473482615327838211,2021-12-22 02:36:46+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
114,1473467267023192065,2021-12-22 01:35:46+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
115,1473464386492768256,2021-12-22 01:24:20+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
116,1473433412295868418,2021-12-21 23:21:15+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
117,1473405808201199617,2021-12-21 21:31:33+00:00,b'RT @HSBC: We\xe2\x80\x99re financing Bangladesh Steel Re-Rolling Mills to enable steel recycling to better our high-rises.',HSBC
118,1473401636055781378,2021-12-21 21:14:59+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
119,1473399706294403072,2021-12-21 21:07:19+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
120,1473385289376751624,2021-12-21 20:10:01+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
121,1473376516994048000,2021-12-21 19:35:10+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
122,1473376202207334401,2021-12-21 19:33:55+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
123,1473370019161460740,2021-12-21 19:09:21+00:00,b'RT @ft_content: Businesswoman and social impact entrepreneur Tjin Lee on finding the right balance to thrive\n\nPartner Content by @HSBC',HSBC
124,1473355534287867904,2021-12-21 18:11:47+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
125,1473354720693608454,2021-12-21 18:08:33+00:00,"b""We're welcoming CBSR's new member! @HSBC is committed to achieving #NetZero by 2050 &amp; provide between $750B and $1T of sustainable financing &amp; investment over 10 years. Here in \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 @HSBC_CA launched sustainable finance tools enabling businesses to act on #sustainability https://t.co/LvcXnLY8p6""",HSBC
126,1473325112984162305,2021-12-21 16:10:54+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
127,1473321330707550213,2021-12-21 15:55:52+00:00,b'RT @ft_content: Businesswoman and social impact entrepreneur Tjin Lee on finding the right balance to thrive\n\nPartner Content by @HSBC',HSBC
128,1473311393378365440,2021-12-21 15:16:23+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
129,1473291577036472324,2021-12-21 13:57:39+00:00,b'RT @ft_content: Businesswoman and social impact entrepreneur Tjin Lee on finding the right balance to thrive\n\nPartner Content by @HSBC',HSBC
