,id,created_at,text,company
130,1473288754563592193,2021-12-21 13:46:26+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
131,1473286159979659268,2021-12-21 13:36:07+00:00,"b'RT @globalforests: #COP26 set a tone of ambition on addressing nature loss, but is it enough? Through their Climate Solutions Partnership,\xe2\x80\xa6'",HSBC
132,1473277181119848453,2021-12-21 13:00:26+00:00,"b'#COP26 set a tone of ambition on addressing nature loss, but is it enough? Through their Climate Solutions Partnership, @WorldResources, @wwf_uk, and @HSBC seek to address fundamental barriers in finance and policy that will scale solutions at large \xe2\xac\x87\xef\xb8\x8f https://t.co/OmtMM3ZMWp'",HSBC
133,1473260911896915974,2021-12-21 11:55:47+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
134,1473247881423306753,2021-12-21 11:04:01+00:00,b'RT @HSBC: We\xe2\x80\x99re financing Bangladesh Steel Re-Rolling Mills to enable steel recycling to better our high-rises.',HSBC
135,1473236673160892416,2021-12-21 10:19:28+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
136,1473222283338543105,2021-12-21 09:22:18+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
137,1473220016644321280,2021-12-21 09:13:17+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
138,1473217050260635648,2021-12-21 09:01:30+00:00,b'RT @HSBC: We\xe2\x80\x99re financing Bangladesh Steel Re-Rolling Mills to enable steel recycling to better our high-rises.',HSBC
139,1473187899851952128,2021-12-21 07:05:40+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
140,1473178095058407426,2021-12-21 06:26:42+00:00,b'RT @BDSmovement: UK banking giant @HSBC invests \xc2\xa343 billion in fossil fuels and \xc2\xa3830 million in companies arming Israel. The struggles agai\xe2\x80\xa6',HSBC
141,1473156782214295555,2021-12-21 05:02:01+00:00,b'RT @BDSmovement: UK banking giant @HSBC invests \xc2\xa343 billion in fossil fuels and \xc2\xa3830 million in companies arming Israel. The struggles agai\xe2\x80\xa6',HSBC
142,1473150814789144578,2021-12-21 04:38:18+00:00,b'RT @ft_content: Businesswoman and social impact entrepreneur Tjin Lee on finding the right balance to thrive\n\nPartner Content by @HSBC',HSBC
143,1473130732419616768,2021-12-21 03:18:30+00:00,b'RT @HSBC: We\xe2\x80\x99re financing Bangladesh Steel Re-Rolling Mills to enable steel recycling to better our high-rises.',HSBC
144,1473125256441171968,2021-12-21 02:56:45+00:00,b'RT @HSBC: We\xe2\x80\x99re financing Bangladesh Steel Re-Rolling Mills to enable steel recycling to better our high-rises.',HSBC
145,1473079082711584770,2021-12-20 23:53:16+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
146,1473054919993163777,2021-12-20 22:17:15+00:00,b'RT @ft_content: Businesswoman and social impact entrepreneur Tjin Lee on finding the right balance to thrive\n\nPartner Content by @HSBC',HSBC
147,1473023408141049857,2021-12-20 20:12:02+00:00,b'RT @HSBC: We\xe2\x80\x99re financing Bangladesh Steel Re-Rolling Mills to enable steel recycling to better our high-rises.',HSBC
148,1472990177375174666,2021-12-20 17:59:59+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
149,1472986244179243009,2021-12-20 17:44:22+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
150,1472972527240626176,2021-12-20 16:49:51+00:00,"b'@HSBC @snam we also offer @malvera1 listing on @NYSE ,we are #ESG Company,undervalued in an asphyxiated Italian market.https: //slideplayer.it/slide/196812/ proponiamo a @malvera1   quotazione al @NYSE,siamo #ESG Company,sottovalutati in mercato italiano asfittico.'",HSBC
151,1472960843989929986,2021-12-20 16:03:26+00:00,b'RT @HSBC: We\xe2\x80\x99re financing Bangladesh Steel Re-Rolling Mills to enable steel recycling to better our high-rises.',HSBC
152,1472947786475884553,2021-12-20 15:11:32+00:00,b'RT @BDSmovement: UK banking giant @HSBC invests \xc2\xa343 billion in fossil fuels and \xc2\xa3830 million in companies arming Israel. The struggles agai\xe2\x80\xa6',HSBC
153,1472942969808474124,2021-12-20 14:52:24+00:00,b'Looking forward to welcoming you to Oxford @theGCF @PRI_News @Eurosif @UKSIF @ESGClarity @TriodosIM @RI_News_Alert @esg_investor @EsgToday @CityAM @GDFAlliance @GRESB @avivainvestors @UBS @BNPParibas @HSBC @WeDontHaveTime @UNEPIRP @IIGCCnews @GreenInvGroup @bankingonvalues RT https://t.co/sAr8UhI0vE',HSBC
154,1472942325403893760,2021-12-20 14:49:50+00:00,"b""Make a positive start to the new year, and register for #SUSTx22.\n\nWe'll be addressing sustainability with high calibre speakers from businesses including: @theCCCuk, @HSBC, @Bayer, Nestl\xc3\xa9, @McDonalds, @CDP, @RollsRoyce, and more.\n\nSign up today \xe2\x9e\xa1\xef\xb8\x8f https://t.co/FslecxELbz https://t.co/2CmZJ0BU8h""",HSBC
155,1472923595852894210,2021-12-20 13:35:25+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
156,1472922969668132864,2021-12-20 13:32:56+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
157,1472919997366534144,2021-12-20 13:21:07+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
158,1472916322791026688,2021-12-20 13:06:31+00:00,b'RT @HSBC: 81% of companies surveyed plan to invest in ESG to boost growth this coming year. Do you think going green will increase your bus\xe2\x80\xa6',HSBC
159,1474043995340820481,2021-12-23 15:47:29+00:00,"b'Romance scams, investment scams and fake adverts for goods that are never delivered are some of the most common frauds online. The emotional and financial impact on victims is devastating \n\n@LBGplc want to see action taken in the #OnlineSafetyBill to keep people safe. More here\xf0\x9f\x94\xbd https://t.co/fqGiVLjD4P'",Lloyds Banking Group
160,1473324745605193744,2021-12-21 16:09:27+00:00,b'@LBGplc @LBGAmbYandH @Shelter See also @AccIcharity @LBFEW how your Wolverhampton colleagues are ensuring Refugees have access to Bank Accounts\n\nhttps://t.co/dtqVxeGqTn',Lloyds Banking Group
161,1474379836202393602,2021-12-24 14:02:00+00:00,"b""It's been much quieter  on the corporate volunteering side this year due to Covid. However, big thank you to Chris and Lee from @LBGplc  and Neil who came and spent the morning sorting donations with volunteer Paul. Great work #csr #community #volunteer https://t.co/OdRb10xBPg""",Lloyds Banking Group
162,1472960018634977285,2021-12-20 16:00:09+00:00,b'RT @LBGAmbNIreland: Great write up of our @BelTel_Business and @LBGplc  roundtable event with political leaders - discussing how NI will se\xe2\x80\xa6',Lloyds Banking Group
163,1472951627313303552,2021-12-20 15:26:48+00:00,b'RT @LBGAmbNIreland: Great write up of our @BelTel_Business and @LBGplc  roundtable event with political leaders - discussing how NI will se\xe2\x80\xa6',Lloyds Banking Group
164,1472878963877990402,2021-12-20 10:38:04+00:00,b'@LBGplc how does this align with increasing investments in offshore oil and gas &amp; fracking? https://t.co/mmjM7xamNB',Lloyds Banking Group
165,1472875043000569858,2021-12-20 10:22:29+00:00,b'RT @LBGAmbNIreland: Great write up of our @BelTel_Business and @LBGplc  roundtable event with political leaders - discussing how NI will se\xe2\x80\xa6',Lloyds Banking Group
166,1472871318798413830,2021-12-20 10:07:41+00:00,b'Great write up of our @BelTel_Business and @LBGplc  roundtable event with political leaders - discussing how NI will seize green growth opportunities in order to reach #NetZero @SteveAikenUUP @stewartcdickson @CArchibald_SF @edwinpootsmla  https://t.co/w22iZand9l',Lloyds Banking Group
167,1475067839451127814,2021-12-26 11:35:53+00:00,"b'RT @AlysFowler: European banks that cash in on climate chaos? @DeutscheBank, @HSBC, @Barclays and @CreditSuisse... Tell them to STOP now ht\xe2\x80\xa6'",Barclays
168,1474279984327974925,2021-12-24 07:25:13+00:00,b'RT @BFezziwig: He\xe2\x80\x99s making a list and checking it twice - time to stop rolling the climate change dice @Barclays @Shell @HSBC @Chevron  @Gr\xe2\x80\xa6',Barclays
169,1474129431786668032,2021-12-23 21:26:59+00:00,"b""@Barclays #SantaClaus  @snam, thank you for your gifts arriving in January June 2022, dividends 0.1046+0.1497, pour out @snam's strength to everyone,let rivers of green hydrogen flow early in pipes,knowing that you are # 1 in the World.(Over41,000km suitable for #h2green)""",Barclays
170,1474086523284959238,2021-12-23 18:36:29+00:00,b'RT @BFezziwig: He\xe2\x80\x99s making a list and checking it twice - time to stop rolling the climate change dice @Barclays @Shell @HSBC @Chevron  @Gr\xe2\x80\xa6',Barclays
171,1474086218589962240,2021-12-23 18:35:16+00:00,b'He\xe2\x80\x99s making a list and checking it twice - time to stop rolling the climate change dice @Barclays @Shell @HSBC @Chevron  @Greenpeace @natalieben @BylineTimes @money_rebellion @XRNottm #fossilbank #bigoil https://t.co/ATAwAPRcVO',Barclays
172,1473812211382755328,2021-12-23 00:26:27+00:00,b'@PeterMcCormack @Barclays Welcome to $ESG metaverse. The first trailer of $ESG is here. Play to earn very soon. Join us and go 1000x! @Evilsquidbsc\nhttps://t.co/TC9IfsOHX4\nWP: https://t.co/P9XaapanMi\nTG: https://t.co/iR4613qvSC\nTwitter: https://t.co/lKNmZPWG0g\n#gamefi #metaverse #BSC \xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80',Barclays
173,1473812164834398208,2021-12-23 00:26:16+00:00,b'@woonomic @PeterMcCormack @Barclays Welcome to $ESG metaverse. The first trailer of $ESG is here. Play to earn very soon. Join us and go 1000x! @Evilsquidbsc\nhttps://t.co/TC9IfsOHX4\nWP: https://t.co/P9XaapanMi\nTG: https://t.co/iR4613qvSC\nTwitter: https://t.co/lKNmZPWG0g\n#gamefi #metaverse #BSC \xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80',Barclays
174,1473780029607849990,2021-12-22 22:18:35+00:00,"b""@HKC5526 @riverkey79 @NexoFinance @PeterMcCormack @Barclays I'm a mortgage/loan broker in germany and see rates between 0.7%-2% every single day. All depends on your personal credit score, income, and most of all the building, it's location, condition and the plan to make it a sustainable investment.""",Barclays
175,1473688046516289547,2021-12-22 16:13:04+00:00,b'@PeterMcCormack @Barclays Big green candle. Correction coming soon they think. Ha',Barclays
176,1473669606107668483,2021-12-22 14:59:48+00:00,"b'@PeterMcCormack @Barclays Such counterintuitive decisions are often when the higher income is required to support debt. ie When such growth is sudden, it is potentially more difficult for u/w\xe2\x80\x99s to ascertain whether growth is sustainable long-term. Can potentially be satisfied, if you wish to connect.'",Barclays
177,1473664522032455680,2021-12-22 14:39:36+00:00,"b'@Barclays @snam  towards 5.35eur, Ambassador Mr. Cantone: @snam  is positioning itself in #hydrogensector. Partnerships with Saudi companies are useful\nAn opportunity for Italian companies - pag.11 21/12/2021 @MilanoFinanza \n#Riad on green:@snam opportunity!'",Barclays
178,1473651402505338891,2021-12-22 13:47:28+00:00,"b""@DecredBrothers @PeterMcCormack @Barclays Bingo. And if there's a large variance, they may take the lower year earnings since there's little reason to assume the higher year is sustainable. It's risk mitigation.""",Barclays
179,1473404609725009920,2021-12-21 21:26:48+00:00,"b'RT @Barclays: Our Sustainable Impact Capital Programme has seen Barclays directly invest in a number of exciting, innovative and environmen\xe2\x80\xa6'",Barclays
180,1473301675326820354,2021-12-21 14:37:46+00:00,b'Hendon @Barclays banking is closing in March 2022.   It was meant to be open today but was closed when I went.  I then had to go to Golders Green @Barclays.  Massive queuing!  Any one else having this experience? https://t.co/gKfDH5euIy',Barclays
181,1473976423572463623,2021-12-23 11:18:59+00:00,b'RT @biz4Biz_Awards: Congratulations to CLPM which has received votes in the Best Sustainability &amp; ESG award category in the biz4Biz Awards.\xe2\x80\xa6',Barclays
182,1473976377942679554,2021-12-23 11:18:48+00:00,b'RT @biz4Biz_Awards: Congratulations to BRE Group which has received votes in the Best Sustainability &amp; ESG Award in the biz4Biz Awards.\n\nSp\xe2\x80\xa6',Barclays
183,1473975091948146689,2021-12-23 11:13:41+00:00,b'Congratulations to BRE Group which has received votes in the Best Sustainability &amp; ESG Award in the biz4Biz Awards.\n\nSponsored by @Barclays\n\nVisit: https://t.co/cegAv2DXV4\n\n@BRE_Group #biz4bizawards #biz4biz https://t.co/6RWAkusvYV',Barclays
184,1473974459937742848,2021-12-23 11:11:11+00:00,b'Congratulations to CLPM which has received votes in the Best Sustainability &amp; ESG award category in the biz4Biz Awards.\n\nSponsored by @Barclays\n\nVisit: https://t.co/cegAv2DXV4\n\n@WeAreCLPM  #biz4bizawards #biz4biz https://t.co/VIOU9ea1UU',Barclays
185,1473784583871078403,2021-12-22 22:36:41+00:00,"b""@ErikVoorhees @PeterMcCormack @Barclays Sir, you probably didn't maintaine a good social slave status.""",Barclays
186,1473652191458037761,2021-12-22 13:50:36+00:00,"b'@woonomic @PeterMcCormack @Barclays Willy, your perspective is always refreshing .... not only for its concise nature but also for its risk'",Barclays
187,1473635546152984580,2021-12-22 12:44:27+00:00,b'RT @biz4Biz_Awards: Congratulations to @BambuuBrush which has received votes in the Best Sustainability &amp; ESG Award category in the biz4Biz\xe2\x80\xa6',Barclays
188,1473633307686584331,2021-12-22 12:35:33+00:00,b'Congratulations to @BambuuBrush which has received votes in the Best Sustainability &amp; ESG Award category in the biz4Biz Awards.\n\nSponsored by @Barclays\n\nVisit: https://t.co/cegAv2DXV4\n\n@BambuuBrush #biz4bizawards #biz4biz https://t.co/bD46Yugl5h',Barclays
189,1473272868742090755,2021-12-21 12:43:18+00:00,b'RT @biz4Biz_Awards: Congratulations to CS Recycling which has received votes in the Best Sustainability &amp; ESG Award in the biz4Biz Awards.\xe2\x80\xa6',Barclays
190,1473272330705154050,2021-12-21 12:41:10+00:00,b'RT @biz4Biz_Awards: Congratulations to JPA Workspaces which has has received votes in the Best Sustainability &amp; ESG category in the biz4Biz\xe2\x80\xa6',Barclays
191,1473251456484532224,2021-12-21 11:18:13+00:00,b'RT @biz4Biz_Awards: Congratulations to CS Recycling which has received votes in the Best Sustainability &amp; ESG Award in the biz4Biz Awards.\xe2\x80\xa6',Barclays
192,1473251172412755969,2021-12-21 11:17:05+00:00,b'RT @biz4Biz_Awards: Congratulations to JPA Workspaces which has has received votes in the Best Sustainability &amp; ESG category in the biz4Biz\xe2\x80\xa6',Barclays
193,1473250637005602823,2021-12-21 11:14:58+00:00,b'Congratulations to JPA Workspaces which has has received votes in the Best Sustainability &amp; ESG category in the biz4Biz Awards.\n\nSponsored by @Barclays\n\nVisit: https://t.co/cegAv2DXV4\n\n@JPAWorkspaces #biz4bizawards #biz4biz https://t.co/UGa55xHD58',Barclays
194,1473247695871496193,2021-12-21 11:03:16+00:00,b'Congratulations to CS Recycling which has received votes in the Best Sustainability &amp; ESG Award in the biz4Biz Awards.\n\nSponsored by @Barclays\n\nVisit: https://t.co/cegAv2mmwu\n\n@CSRecycling #biz4bizawards #biz4biz https://t.co/8wiXoTOZQb',Barclays
195,1472882908562173956,2021-12-20 10:53:44+00:00,b'RT @biz4Biz_Awards: Congratulations to Solinvictus SES which has has received votes in the Best Sustainability &amp; ESG Award category in the\xe2\x80\xa6',Barclays
196,1472857607018799104,2021-12-20 09:13:12+00:00,b'RT @biz4Biz_Awards: Congratulations to Solinvictus SES which has has received votes in the Best Sustainability &amp; ESG Award category in the\xe2\x80\xa6',Barclays
197,1472856246722174980,2021-12-20 09:07:48+00:00,b'Congratulations to Solinvictus SES which has has received votes in the Best Sustainability &amp; ESG Award category in the biz4Biz Awards.\n\nSponsored by @Barclays\n\nVisit: https://t.co/cegAv2DXV4\n\n#SolinvictusSES #biz4bizawards #biz4biz https://t.co/StdeMkZDqi',Barclays
198,1475183807032696844,2021-12-26 19:16:41+00:00,b'@StanChart bank is commiting a ecocide in Balochistan by funding CPEC (China Pakistan Economic cooridor) projects which are hazardous for the ecosystem and indeginous communities there.\nhttps://t.co/ZkescYTAHz',Standard Chartered
199,1474020420449972230,2021-12-23 14:13:48+00:00,b'RT @climate: Our governments. Our health. Our cities. Our transportation. Our energy.\n\nBacked by the most powerful data engine on the plane\xe2\x80\xa6',Standard Chartered
200,1474017900012834816,2021-12-23 14:03:47+00:00,b'@climate @GM @JLL @McKinsey @StanChart Do you have any credibility left ?',Standard Chartered
201,1474017196800020481,2021-12-23 14:01:00+00:00,"b'Our governments. Our health. Our cities. Our transportation. Our energy.\n\nBacked by the most powerful data engine on the planet, Bloomberg Green is focused on solutions at the center of it all.\n\nSponsored by: @GM, @JLL, @McKinsey &amp; @StanChart\n\nLearn more: https://t.co/CLjEhJWruc https://t.co/h7xpe5SZdc'",Standard Chartered
202,1473963597084561411,2021-12-23 10:28:01+00:00,"b'RT @PiramalSarvajal: Access to safe drinking water is changing the lives of villagers in Daulatpur, Uttar Pradesh. A 5-stage purification u\xe2\x80\xa6'",Standard Chartered
203,1473956977273311238,2021-12-23 10:01:42+00:00,"b'Access to safe drinking water is changing the lives of villagers in Daulatpur, Uttar Pradesh. A 5-stage purification unit with #water  ATM facility blessed by @StanChart , the #community  is looking forward to a #healthy  future.\n\n@KarunaBhatia3 https://t.co/p4JIbcrvwT'",Standard Chartered
204,1473272499370663945,2021-12-21 12:41:50+00:00,"b""UK's @StanChart  Bank partnered with @StarlingBank   to introduce a new product that will help consumers to invest in green projects.  \nThe new platform is known as Shoal and\nyou can learn more about the new service here  \xf0\x9f\x91\x87\nhttps://t.co/KnLyJRXN5M\n\n#uk #bankquality https://t.co/HpxayAaDea""",Standard Chartered
205,1473217913674862593,2021-12-21 09:04:56+00:00,b'#GivingTuesday \n\nMeera aai is happy as she does not have to walk long distances to bring home water! \n@StanChart  adopted Barul village in #maharastha  by setting up a safe drinking #water  facility for the #community.\n\n@KarunaBhatia3  @MoJSDoWRRDGR https://t.co/Qu8QB2kLo2',Standard Chartered
206,1473575860850413568,2021-12-22 08:47:17+00:00,"b'RT @StanChart: Nature-based solutions, such as funding agriculture, can help us tackle climate change while protecting and restoring ecosys\xe2\x80\xa6'",Standard Chartered
207,1473242378819584002,2021-12-21 10:42:09+00:00,"b'RT @Nat_Numeracy: \xf0\x9f\x8e\x8aTogether with @TPICAPGroupPLC,  @Experian_UK  and @santanderuk, we inspired 40,062 actions towards building confidence w\xe2\x80\xa6'",Santander UK
208,1473221683284697088,2021-12-21 09:19:55+00:00,"b'RT @Nat_Numeracy: \xf0\x9f\x8e\x8aTogether with @TPICAPGroupPLC,  @Experian_UK  and @santanderuk, we inspired 40,062 actions towards building confidence w\xe2\x80\xa6'",Santander UK
209,1472957978957463557,2021-12-20 15:52:03+00:00,"b'RT @Nat_Numeracy: \xf0\x9f\x8e\x8aTogether with @TPICAPGroupPLC,  @Experian_UK  and @santanderuk, we inspired 40,062 actions towards building confidence w\xe2\x80\xa6'",Santander UK
210,1472957183553855489,2021-12-20 15:48:53+00:00,"b'RT @Nat_Numeracy: \xf0\x9f\x8e\x8aTogether with @TPICAPGroupPLC,  @Experian_UK  and @santanderuk, we inspired 40,062 actions towards building confidence w\xe2\x80\xa6'",Santander UK
211,1472956824328486918,2021-12-20 15:47:27+00:00,"b'RT @Nat_Numeracy: \xf0\x9f\x8e\x8aTogether with @TPICAPGroupPLC,  @Experian_UK  and @santanderuk, we inspired 40,062 actions towards building confidence w\xe2\x80\xa6'",Santander UK
212,1472951933543587850,2021-12-20 15:28:01+00:00,"b'\xf0\x9f\x8e\x8aTogether with @TPICAPGroupPLC,  @Experian_UK  and @santanderuk, we inspired 40,062 actions towards building confidence with numbers during #NumberConfidenceWeek!\n\n\xf0\x9f\x92\x99Big thanks to everyone who made this possible.\n\nRead more in our impact report \xf0\x9f\x91\x89 https://t.co/gQaOYFg96X https://t.co/oO81heCNfk'",Santander UK
213,1472994462095847436,2021-12-20 18:17:01+00:00,b'RT @uknationalparks: Today we are giving our thanks to @santanderuk who this year became a Founding Partner for our Net Zero With Nature st\xe2\x80\xa6',Santander UK
214,1472878891115106307,2021-12-20 10:37:47+00:00,b'RT @uknationalparks: Today we are giving our thanks to @santanderuk who this year became a Founding Partner for our Net Zero With Nature st\xe2\x80\xa6',Santander UK
215,1472870426879696896,2021-12-20 10:04:09+00:00,b'RT @uknationalparks: Today we are giving our thanks to @santanderuk who this year became a Founding Partner for our Net Zero With Nature st\xe2\x80\xa6',Santander UK
216,1472869644750966787,2021-12-20 10:01:02+00:00,"b'Today we are giving our thanks to @santanderuk who this year became a Founding Partner for our Net Zero With Nature strategy, helping to fund the restoration of 220 hectares of damaged peatland in the Cairngorms National Park Authority. #NationalParksPartnerships https://t.co/PZWH3Tfa51'",Santander UK
217,1473363144890368003,2021-12-21 18:42:02+00:00,"b'@AskNationwide .Seriously this is not a just tweet an oops moment, where is a proper explanation emailed to me with estimates on timing and a mitigation plan. This isn\xe2\x80\x99t a delayed email this is not being able to afford buying food and dings on credit scores for non payment'",Nationwide Building Society
218,1473357819369906182,2021-12-21 18:20:52+00:00,b'@AskNationwide Not a customer but having a knock on impact \xf0\x9f\x98\xa9',Nationwide Building Society
219,1473354495480500224,2021-12-21 18:07:39+00:00,"b""@AskNationwide Online payments not working, authorisation keeps failing. Unacceptable right before Christmas. I'm due to get paid my salary tomorrow - will this impact that money going in?""",Nationwide Building Society
220,1473330169796513795,2021-12-21 16:31:00+00:00,"b'@AskNationwide so, this payment issue has been going on since early morning -- is your ""issue"" going to impact me being paid tomorrow? It\'s pretty important'",Nationwide Building Society
221,1473255115524124672,2021-12-21 11:32:45+00:00,"b""Hi @AskNationwide can you at least be more specific than 'there's a fault'? This is really poor from Nationwide, people need their wages and won't be able to have them, which will impact outgoings through no fault of their own. I'm going to switch I think.""",Nationwide Building Society
222,1473235478266667010,2021-12-21 10:14:44+00:00,b'@StroketheDog @shellbills @AskNationwide Yes it does impact debit payments. My card just got declined in the supermarket and my account balance is absolutely fine. Had to check the app and saw the message',Nationwide Building Society
223,1473615007250276352,2021-12-22 11:22:50+00:00,b'#carpentry #careerchange #careersinconstruction #onthetools #loveconstruction #learning #development #opportunity #teamwork #people #diversity #Oakfield #Swindon\n\n@AskNationwide \xc7\x80 @JJInteriorsSW \xc7\x80 @MidasGroupUk \xc7\x80 https://t.co/wV5FzAQcn3',Nationwide Building Society
224,1473272122831159311,2021-12-21 12:40:20+00:00,b'@AskNationwide Thanks but when checking the Nationwide website and the app at 0730 this morning the message was no issues and it as all green. (Since changed) Payment from the external bank immediately was returned with warning the recipient could not receive the payment and to try again later.',Nationwide Building Society
225,1473404648069476352,2021-12-21 21:26:57+00:00,"b""@EuphoriaNumb @MelBradley79 @ChasQbe @AskNationwide Brilliant. Yeah , depend on them too much. Never again. \nI take it that's you off the tap water.x\xf0\x9f\x98\x82\xf0\x9f\x98\x82""",Nationwide Building Society
226,1473390958893010946,2021-12-21 20:32:33+00:00,"b""@EuphoriaNumb @MelBradley79 @ChasQbe @AskNationwide Thankyou \xe2\x9d\xa4\xef\xb8\x8f \xe2\x9d\xa4\xef\xb8\x8f  that's appreciated  . Oh I know, fingers and toes crossed, it's 10pm I need mine clearing for. Xx \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f thinking you will be needing something much stronger than water after https://t.co/PNTCYFa9Ou""",Nationwide Building Society
227,1473385792022196229,2021-12-21 20:12:01+00:00,"b'@MelBradley79 @independencekat @ChasQbe @AskNationwide Did your payment go through? Thank goodness, I got paid today but havent received it and have no spark either. Sat in spoons drinking tap water waiting for it to clear &gt;_&lt;'",Nationwide Building Society
228,1473376325771616269,2021-12-21 19:34:24+00:00,"b'Also @AskNationwide, I used to work at an insurer &amp; during one flood, they were in the water handing out \xc2\xa3 to ppl who had no home or food. You have members telling you they can\xe2\x80\x99t pay their meter &amp; have hungry children. Do something. Hand out cash. Get them a deliveroo. Anything.'",Nationwide Building Society
229,1473341457276747777,2021-12-21 17:15:51+00:00,"b""@AskNationwide any update apart from the copy and paste you've been recycling all day. Your bitly link for latest updates doesn't even work""",Nationwide Building Society
230,1473293763762135043,2021-12-21 14:06:20+00:00,"b""@_amyyma @CET_UK @AskNationwide I've had the same issue, no heating/ hot water for 5 days now and keep getting fobbed off 'issue with trades'. We have vulnerable people in the property but this hasn't made any difference! Called CET 20 times to chase, not once had a call from CET to explain what's happening!""",Nationwide Building Society
231,1473258143924826115,2021-12-21 11:44:47+00:00,"b'@CET_UK @AskNationwide I will DM you but from experience, speaking to your teams constantly on the phone, nothing ever changes and we are still left waiting without heating or hot water and being told there\xe2\x80\x99s nothing more your teams can do.'",Nationwide Building Society
232,1473241681654956033,2021-12-21 10:39:23+00:00,"b'A 24hr quote approval policy is actively harming your customers @CET_UK @AskNationwide - and has meant we have to wait another day without heating, hot water and with dangerous exposed pipe work and a punctured mains pipe constantly leaking.'",Nationwide Building Society
233,1473241157492781058,2021-12-21 10:37:18+00:00,b'Shocking \xe2\x80\x9ccustomer service\xe2\x80\x9d from @CET_UK \xe2\x80\x9chome emergency\xe2\x80\x9d as part of @AskNationwide home insurance. 6 days without heating and hot water and continuously told they \xe2\x80\x9ccan\xe2\x80\x99t do anymore for me today\xe2\x80\x9d to get it fixed.',Nationwide Building Society
234,1473679770743357454,2021-12-22 15:40:11+00:00,"b'@_sbcofficial @IpsosMORI @AskNationwide With many different sustainability certifications out there it can become extremely confusing for consumers to know what to purchase, so it is so important for brands to make it clear and understandable!'",Nationwide Building Society
235,1473714958714167296,2021-12-22 18:00:01+00:00,"b""We want to say a massive thank you to our partners @stwater and @CoventryBS for their volunteering in the Heritage Park and London Road Cemetery this year. Their work has made a huge difference, helping us to achieve our mission of preserving the area's heritage and green spaces. https://t.co/bCEUg23Vet""",Coventry Building Society
